wavelength_nm,albedo,single_scattering_albedo,co_albedo,asymmetry,extinction_coefficient_per_m,e_folding_depth_m
783.6024493,0.8947393874,0.9997469382,0.0002530618236,0.8917677055,3339.757889,0.006762879813
794.1217624,0.8890580535,0.9997160527,0.0002839473019,0.8914089455,3333.963392,0.0064049155
804.7822898,0.8856241559,0.9996988842,0.0003011157885,0.8920948452,3335.051193,0.006200170705
815.5859273,0.8842753189,0.9996881885,0.0003118115217,0.8910262447,3340.149084,0.006110186192
826.5345961,0.8841959535,0.9996902274,0.0003097726449,0.8918976284,3338.829143,0.00611093368
837.6302431,0.8832569511,0.999683538,0.0003164619918,0.8914539688,3342.946546,0.006049506277
848.8748414,0.8744052296,0.9996293301,0.0003706698796,0.8913081462,3337.507953,0.005602048052
860.2703905,0.8646423104,0.9995663844,0.0004336156114,0.8918151651,3344.506652,0.005157902528
871.8189168,0.8510280127,0.9994672951,0.0005327048515,0.89208798,3335.238947,0.00466113795
883.522474,0.8352887501,0.9993359318,0.0006640681826,0.8920896008,3338.028723,0.004171095517
895.3831433,0.8233493304,0.9992224745,0.0007775254979,0.8917966479,3348.407106,0.003847348069
907.4030337,0.8174205922,0.9991636907,0.0008363093357,0.8918716424,3342.10331,0.003715478396
919.5842827,0.8169229023,0.9991598734,0.0008401265968,0.8920367241,3346.693963,0.003699435589
931.9290565,0.810055437,0.9990941644,0.0009058355755,0.8928077368,3337.448021,0.003561221806
944.4395501,0.8032198172,0.9990108257,0.0009891743435,0.8918961794,3345.533066,0.003412386151
957.1179884,0.7856408782,0.9988077903,0.001192209745,0.8927043007,3338.768251,0.003104091111
969.9666258,0.7610980293,0.9984707778,0.001529222198,0.8927943504,3330.33337,0.002746513017
982.9877471,0.7359731888,0.9980664682,0.001933531804,0.8928149072,3337.430806,0.002436936073
996.1836679,0.7104205116,0.9975792886,0.00242071141,0.8924432994,3340.767733,0.002178909388
1009.556735,0.6775482267,0.9968413565,0.003158643455,0.8921968664,3346.343343,0.001905975795
1023.109325,0.6622860351,0.9964763289,0.003523671074,0.8928978052,3346.621245,0.001799082734
1036.84385,0.6605852902,0.9964601486,0.003539851381,0.8937649183,3350.948609,0.001786192605
1050.762751,0.6729669602,0.9967376359,0.003262364137,0.8925068181,3332.821912,0.001880606738
1064.868504,0.6904284836,0.9971729729,0.002827027061,0.8932763488,3347.483832,0.002005134887
1079.163616,0.7029886352,0.9974395135,0.00256048654,0.8930224464,3348.45599,0.002108629653
1093.650631,0.7059759498,0.9974976594,0.002502340609,0.892848897,3345.178115,0.002136636111
1108.332123,0.7047644639,0.9974703638,0.002529636153,0.8927570128,3340.064981,0.002129128394
1123.210704,0.6974099392,0.9972988462,0.002701153807,0.8921545523,3339.514706,0.002065816749
1138.28902,0.6784709474,0.9968798559,0.003120144056,0.8927507062,3341.608212,0.001916051861
1153.569751,0.6610584321,0.9964672443,0.00353275573,0.8936030536,3342.877546,0.001793515645
1169.055615,0.6091359365,0.9948882231,0.005111776927,0.8935083028,3342.480705,0.001491393491
1184.749367,0.5623538847,0.9930740593,0.00692594071,0.8938700907,3339.741331,0.001280089824
1200.653796,0.5224884116,0.9911570263,0.008842973746,0.8943026297,3346.220282,0.001128430878
1216.77173,0.4651459369,0.9875958,0.01240419997,0.894784275,3344.779959,0.0009510938337
1233.106037,0.4377384983,0.9854221682,0.01457783175,0.8946431468,3337.195387,0.0008798307784
1249.65962,0.4208934286,0.9840768654,0.01592313458,0.8956550142,3343.335814,0.0008367556828
1266.435424,0.4166580758,0.9836714793,0.01632852071,0.8955910626,3352.536372,0.0008242703414
1283.436431,0.4202887071,0.9840454697,0.01595453031,0.8958176124,3355.45655,0.0008323411087
1300.665664,0.4239399389,0.9843603968,0.01563960322,0.8956875597,3354.389253,0.0008414009469
1318.126188,0.4264261894,0.9846122455,0.01538775448,0.8958797076,3351.954701,0.0008481787445
1335.821107,0.4260379053,0.9845832924,0.01541670765,0.8959190979,3349.545777,0.0008478505194
1353.753569,0.4198440824,0.9839330472,0.01606695284,0.8953458842,3355.92731,0.0008309630674
1371.92676,0.4090219352,0.9831515818,0.01684841818,0.8969487256,3355.901966,0.0008059977845
1390.343914,0.3861260337,0.9806644294,0.01933557064,0.8964063482,3343.846729,0.0007569638581
1409.008306,0.281502472,0.9650659085,0.03493409152,0.8993790522,3364.87539,0.0005542171288
1427.923254,0.1370119028,0.90987319,0.09012681005,0.9077583853,3352.015342,0.0003441299353
1447.092121,0.07244576937,0.8391660183,0.1608339817,0.9185075918,3358.048008,0.0002614981809
1466.518318,0.03826356755,0.7536355764,0.2463644236,0.9317797997,3348.573045,0.0002200508492
1486.205297,0.02529912528,0.6966719859,0.3033280141,0.9415294995,3352.934471,0.0002038332248
1506.15656,0.02496497709,0.6947388336,0.3052611664,0.941812811,3351.541212,0.000203505611
1526.375655,0.02775658002,0.7093338592,0.2906661408,0.9393161153,3351.719825,0.0002069322083
1546.866177,0.03256335862,0.7319215817,0.2680784183,0.9357247619,3357.69611,0.0002124687745
1567.63177,0.0392516589,0.7573398101,0.2426601899,0.9312646066,3348.006375,0.0002213052573
1588.676127,0.04878302707,0.7877198301,0.2122801699,0.9266852923,3352.154701,0.000232751993
1610.002989,0.05650444062,0.8086424863,0.1913575137,0.9241891924,3370.436163,0.0002409716047
1631.61615,0.06195238666,0.81995105,0.18004895,0.921959367,3351.043876,0.0002490728737
1653.519452,0.06781951196,0.8320667736,0.1679332264,0.9204716895,3362.368856,0.0002554850053
1675.71679,0.07622952368,0.8463541759,0.1536458241,0.9181025768,3351.388624,0.0002667554206
1698.212112,0.08487813617,0.8598205791,0.1401794209,0.9165266285,3359.643116,0.0002768934432
1721.009418,0.0939654119,0.8714609121,0.1285390879,0.9146823933,3356.687215,0.0002885264379
1744.112762,0.1020197302,0.8807111933,0.1192888067,0.9133800496,3358.134841,0.0002985708845
1767.526252,0.1085060973,0.8878156228,0.1121843772,0.9127762893,3362.431809,0.0003064503817
1791.254052,0.1138343401,0.8934065167,0.1065934833,0.9125374863,3367.309305,0.0003128410636
1815.30038,0.1205853542,0.8992146328,0.1007853672,0.9115996542,3352.120534,0.0003229430356
1839.669514,0.1257004608,0.9032786924,0.09672130759,0.9109120672,3352.442684,0.0003295284021
1864.365787,0.1114929394,0.8916836031,0.1083163969,0.913250599,3359.957788,0.0003105684844
1889.393589,0.06953893144,0.8376169124,0.1623830876,0.9213788738,3358.228954,0.0002580086428
1914.757372,0.02940731304,0.722471904,0.277528096,0.9395220032,3363.85417,0.0002082486088
1940.461646,0.01431849135,0.6279281223,0.3720718777,0.9559716136,3360.485739,0.0001898484976
1966.510982,0.01017852228,0.5901132282,0.4098867718,0.9636203775,3364.403709,0.0001844848549
1992.910012,0.009412487764,0.5821165991,0.4178834009,0.9652850443,3363.21646,0.0001835941509
2019.663431,0.00988945458,0.5875949681,0.4124050319,0.9643050094,3364.782004,0.0001841043337
2046.775995,0.01118421458,0.6015074981,0.3984925019,0.9617949893,3368.868414,0.0001854932414
2074.252527,0.0144649899,0.6301978041,0.3698021959,0.9559384624,3356.777134,0.0001902426036
2102.097912,0.02189055271,0.6855755113,0.3144244887,0.9470823215,3373.50219,0.0001984548384
2130.317101,0.03552560435,0.752331745,0.247668255,0.9365817193,3364.357945,0.0002157616884
2158.915113,0.05284546781,0.8068207096,0.1931792904,0.9288224558,3367.816952,0.0002368163688
2187.897034,0.07105495005,0.845673004,0.154326996,0.924127032,3368.563901,0.000259279224
2217.268016,0.08635847802,0.868860581,0.131139419,0.9211153802,3357.376137,0.0002792877179
2247.033284,0.09660323467,0.88236291,0.11763709,0.920247178,3366.579918,0.0002914807854
2277.198129,0.08605989014,0.8699546635,0.1300453365,0.9221936903,3350.030765,0.0002795985876
2307.767916,0.0654938414,0.8401757822,0.1598242178,0.9279779253,3379.959603,0.000251675797
2338.748081,0.04782991625,0.801103197,0.198896803,0.9339089887,3370.632058,0.0002305859706
2370.144133,0.03793712986,0.7708325776,0.2291674224,0.9385290571,3365.998878,0.0002187239702
2401.961654,0.03355830709,0.7550604277,0.2449395723,0.9412106569,3365.970688,0.0002133410609
2434.206304,0.0303292702,0.7454891368,0.2545108632,0.9444584789,3385.253416,0.0002082016763
2466.883816,0.02731035986,0.7333487234,0.2666512766,0.9470676372,3382.900562,0.0002046518333
2500,0.02480248378,0.7215111601,0.2784888399,0.9492355308,3371.763255,0.0002022399551
